,latitude,longitude
84826,34.348889,63.177778
84827,36.972222,69.163056
84868,32.921545,65.585705
84878,33.314854,68.412331
84881,34.345615,61.493449
84889,33.692556,69.376878
84919,31.612633,65.681552
84923,34.10751,64.305726
84924,31.640278,65.3975
84925,33.692556,69.376878
84932,33.358508,69.859741
84935,32.623739,65.456432
84943,34.516895,69.147011
84952,32.623739,65.456432
84967,34.345615,61.493449
84969,31.363647,63.958611
84970,30.437013,63.334348
84973,30.959932,61.86895
84979,31.363647,63.958611
84980,35.325022,70.907124
84986,36.571295,70.336069
84988,32.073333,64.833889
84989,31.363647,63.958611
85001,37.008333,68.444722
85006,33.542622,68.415329
85009,34.846589,71.097317
85028,33.049781,68.655151
85031,31.750286,67.316571
85041,31.705032,65.689628
85059,34.591139,68.95694
85060,33.358508,69.859741
85094,34.368889,69.218333
85104,34.301389,62.246389
85108,33.771864,68.369703
85121,31.612633,65.681552
85122,34.176874,61.700565
85136,34.229213,70.193208
85137,33.279501,69.598588
85148,35.804295,69.287754
85153,32.37001,62.128456
85172,32.507639,63.769538
85190,31.43869,62.58033
85196,31.60063,64.369652
85199,34.516895,69.147011
85208,34.516895,69.147011
85222,34.176874,61.700565
85226,33.498229,67.761598
85228,32.073333,64.833889
85230,32.164997,63.425297
85241,32.9,62.766667
85250,33.111784,68.041416
85258,31.617667,65.675942
85265,31.550039,65.45263
85276,31.617667,65.675942
85284,34.417122,70.449593
85287,32.927129,66.141526
85294,34.516895,69.147011
85295,34.516895,69.147011
85299,34.516895,69.147011
85303,34.516895,69.147011
85305,33.431111,70.066944
85307,33.358508,69.859741
85308,33.335258,69.928467
85309,33.333847,69.937167
85311,32.666404,65.903629
85327,33.509963,70.121765
85362,33.333847,69.937167
85364,34.759444,69.471667
85365,34.021194,68.999535
85366,36.996632,68.434822
85368,35.640348,63.309294
85369,33.545773,69.550887
85381,33.333847,69.937167
85384,33.458527,69.995087
85385,32.073333,64.833889
85386,30.869041,66.141526
85388,31.631083,65.742226
85398,31.622827,62.869366
85403,32.666404,65.903629
85409,33.335258,69.928467
85410,33.335258,69.928467
85445,35.011389,69.331667
85453,34.104778,70.531937
85454,31.002735,66.405617
85468,31.64,64.24
85472,34.888943,71.17688
85473,31.137937,66.261374
85504,34.533333,69.166667
85509,31.499713,65.000854
85512,31.60063,64.369652
85513,31.499713,65.000854
85516,34.516895,69.147011
85522,34.516895,69.147011
85555,33.300747,69.884109
85558,32.191878,67.189449
85559,31.825871,64.576431
85581,32.230825,62.920592
85589,33.335258,69.928467
85595,33.358508,69.859741
85618,31.631083,65.742226
85621,32.323203,64.811084
85632,34.966667,69.566667
85656,35.410684,71.338155
85657,31.640278,65.3975
85660,31.363647,63.958611
85670,34.516895,69.147011
85704,33.542622,68.415329
85709,31.631083,65.742226
85712,31.631083,65.742226
85743,31.631083,65.742226
85754,31.002735,66.405617
85764,31.631083,65.742226
85768,32.073333,64.833889
85800,32.191878,67.189449
85806,34.875656,71.152008
85811,31.799835,65.062271
85827,33.566561,69.878354
85836,31.631083,65.742226
85837,33.465833,70.091111
85840,32.073333,64.833889
85843,34.348889,63.177778
85854,33.541338,69.920167
85861,31.617667,65.675942
85865,31.662674,63.014758
85867,33.242222,69.828056
85887,31.64,64.24
85888,33.279501,69.598588
85898,32.100204,66.901016
85918,34.341944,62.203056
85936,34.824077,70.360692
85939,34.516895,69.147011
85942,31.139357,65.76095
85948,33.335258,69.928467
85974,31.825871,64.576431
85975,31.544476,65.484566
85981,36.756178,66.724215
85985,35.213889,70.373333
85992,33.259444,70.205278
86005,35.264812,62.999504
86015,31.631083,65.742226
86025,32.164997,63.425297
86035,36.70993,67.1157
86040,37.070278,69.298333
86046,36.896969,65.665857
86047,31.705032,65.689628
86050,31.6119,65.6811
86053,31.650453,65.458312
86054,33.929167,68.659722
86069,34.856331,69.649118
86070,36.896969,65.665857
86071,36.733333,68.866667
86075,33.486667,60.8825
86080,31.825871,64.576431
86081,36.694511,68.801575
86082,31.363647,63.958611
86087,31.363648,63.958562
86088,34.368889,69.218333
86104,34.591139,68.95694
86111,31.550039,65.45263
86112,33.319571,68.451297
86123,36.896969,65.665857
86129,31.825871,64.576431
86132,35.088164,63.09357
86133,31.80262,66.324715
86134,31.640278,65.3975
86136,33.032354,66.006029
86139,31.550039,65.45263
86141,32.322649,65.118402
86143,31.546111,65.858056
86151,31.640278,65.3975
86154,31.622827,62.869366
86163,32.715785,69.281793
86204,31.60063,64.369652
86232,37.181767,68.911301
86254,34.346722,62.197315
86255,32.264539,68.524715
86274,35.69206,64.295739
86279,32.191878,67.189449
86292,35.018158,69.168991
86328,31.631083,65.742226
86351,31.026149,62.450415
86355,34.346722,62.197315
86361,31.623036,65.054246
86414,31.914772,63.114563
86446,30.959932,61.86895
86487,33.466667,68.483333
86490,33.470409,68.484573
86496,36.890916,67.189449
86499,34.844127,69.155078
86510,34.176874,61.700565
86524,33.193142,68.101852
86536,34.524667,69.192392
86544,31.363647,63.958611
86546,31.002735,66.405617
86578,34.348889,63.177778
86579,33.36598,69.438231
86589,33.300747,69.884109
86590,34.255278,70.865556
86601,34.516895,69.147011
86613,33.969167,68.944722
86623,33.335258,69.928467
86628,34.229213,70.193208
86650,33.449841,70.064041
86651,33.83222,68.946806
86675,31.002735,66.405617
86676,33.969167,68.944722
86718,34.846589,71.097317
86735,31.631083,65.742226
86736,33.193665,68.102002
86748,33.368056,70.013889
86749,33.358508,69.859741
86756,36.315551,67.964286
86760,34.417122,70.449593
86840,31.585831,67.028191
86841,31.623036,65.054246
86842,33.193665,68.102002
86843,36.859931,68.715498
86851,33.674444,68.911111
86867,34.10281,68.576917
86873,36.972222,69.163056
86889,36.705776,68.87706
86907,32.191878,67.189449
86924,31.975838,67.374352
86925,31.631083,65.742226
86927,30.996068,65.475736
86937,31.555271,65.062833
86940,32.495328,62.262663
86963,34.846589,71.097317
86971,34.403112,68.857168
86988,35.030704,71.352135
87000,36.890916,67.189449
87020,33.498229,67.761598
87050,33.639573,68.763192
87051,31.637821,64.237801
87052,36.896969,65.665857
87056,31.619722,65.897222
87073,34.021194,68.999535
87074,34.25,70.566667
87098,32.164997,63.425297
87111,33.300747,69.884109
87112,32.677064,67.71391
87141,33.319571,68.451297
87142,32.100204,66.901016
87155,34.082771,68.761701
87175,36.472778,64.9
87196,33.335258,69.928467
87207,31.631083,65.742226
87225,33.36598,69.438231
87231,33.638947,70.121765
87235,32.197468,68.347344
87244,33.694722,68.892778
87245,31.622827,62.869366
87250,31.631083,65.742226
87263,35.401807,69.144708
87274,33.542622,68.415329
87275,35.018158,69.168991
87285,33.335258,69.928467
87301,33.193665,68.102002
87303,33.539753,69.731071
87326,34.176874,61.700565
87332,32.495328,62.262663
87352,35.088164,63.09357
87353,33.5,70.05
87367,31.60063,64.369652
87424,32.816136,67.762998
87425,33.449841,70.064041
87426,33.449841,70.064041
87441,33.458527,69.995087
87453,31.002735,66.405617
87454,31.650027,65.650018
87460,33.449841,70.064041
87485,33.319571,68.451297
87508,34.875656,71.152008
87531,32.625149,62.479768
87541,32.625149,62.479768
87550,33.458527,69.995087
87563,34.00843,68.717888
87604,34.875656,71.152008
87609,34.790883,69.659257
87610,33.201944,69.515
87621,34.208849,69.143413
87627,31.825871,64.576431
87640,31.713611,61.6225
87649,33.473579,68.650841
87650,32.677064,67.71391
87689,33.193142,68.101852
87690,34.553889,70.242778
87691,32.264539,68.524715
87702,30.959932,61.86895
87736,32.323203,64.811084
87759,33.86374,67.753088
87779,34.516895,69.147011
87809,31.622827,62.869366
87810,33.336111,69.981111
87811,32.37001,62.128456
87844,30.959932,61.86895
87874,34.171831,70.621679
87880,33.498229,67.761598
87893,33.796944,68.934585
87894,32.853333,68.449722
87895,32.623739,65.456432
87902,35.672778,71.343333
87904,33.117778,69.015556
87916,34.021194,68.999535
87927,34.346722,62.197315
87945,33.193665,68.102002
87946,33.598633,69.228996
87947,34.759444,69.471667
87973,33.725079,66.126343
87974,32.943021,69.179885
87978,32.968469,68.807407
87996,34.9925,71.419167
87999,34.553889,70.242778
88001,33.193665,68.102002
88002,32.264539,68.524715
88018,32.264539,68.524715
88019,32.107692,66.959179
88028,34.516895,69.147011
88029,33.358508,69.859741
88030,32.264539,68.524715
88036,32.507639,63.769538
88072,32.37001,62.128456
88100,33.598633,69.228996
88127,34.016449,64.526645
88128,33.201944,69.515
88129,34.356389,68.739444
88136,33.969167,68.944722
88151,34.021194,68.999535
88152,33.478094,68.906474
88195,34.376111,62.243056
88205,32.37001,62.128456
88206,37.181767,68.911301
88247,34.89,71.18
88250,33.49148,69.051051
88260,31.002735,66.405617
88275,31.825871,64.576431
88276,34.516895,69.147011
88277,33.706199,69.383108
88283,33.193665,68.102002
88290,32.943021,69.179885
88312,34.516895,69.147011
88328,33.335258,69.928467
88330,33.319571,68.451297
88357,33.542985,68.414419
88394,32.241737,62.948654
88411,34.00843,68.717888
88423,34.014552,69.192392
88436,32.930002,66.689122
88485,31.467463,64.092445
88491,34.516895,69.147011
88497,34.214698,69.098414
88540,33.300747,69.884109
88551,34.516895,69.147011
88552,34.68611,70.915658
88573,33.706199,69.383108
88610,33.241542,69.82847
88633,34.417122,70.449593
88666,35.119973,70.74142
88667,32.677851,61.981391
88669,31.60063,64.369652
88690,34.36173,70.47034
88695,31.631083,65.742226
88698,36.758946,64.858516
88701,31.002735,66.405617
88711,34.021194,68.999535
88726,30.959932,61.86895
88739,32.832778,67.291944
88740,31.80262,66.324715
88751,33.36598,69.438231
88755,36.370146,66.891581
88761,35.243333,62.283889
88766,31.631083,65.742226
88770,33.498229,67.761598
88771,34.346722,62.197315
88783,34.591139,68.95694
88792,33.335258,69.928467
88794,33.319571,68.451297
88799,34.643368,71.026005
88802,34.705139,70.154053
88807,34.082771,68.761701
88829,33.117778,69.015556
88850,32.936526,68.647303
88873,32.625149,62.479768
88877,32.264539,68.524715
88879,31.002735,66.405617
88880,34.516895,69.147011
88883,32.666404,65.903629
88892,33.304379,62.154194
88923,31.631083,65.742226
88938,36.370146,66.891581
88939,32.666404,65.903629
88974,33.1782,68.752533
88981,34.346722,62.197315
88982,32.0325,65.135833
89018,33.508599,70.123759
89040,32.049943,67.649478
89061,33.449841,70.064041
89062,31.60063,64.369652
89063,34.001737,69.210237
89065,31.619314,65.050156
89079,31.631083,65.742226
89094,36.694511,68.801575
89096,33.386087,70.129208
89097,33.5,70.05
89098,33.727707,68.177798
89114,34.516895,69.147011
89121,32.9833,67.9666
89122,31.60063,64.369652
89126,33.1782,68.752533
89127,32.853333,68.449722
89134,32.666404,65.903629
89136,34.346722,62.197315
89141,34.361059,68.840693
89144,34.361059,68.840693
89145,34.361059,68.840693
89169,31.026149,62.450415
89174,36.801729,66.951146
89175,32.677851,61.981391
89178,34.988941,70.911217
89187,33.542622,68.415329
89197,32.073333,64.833889
89202,35.95,68.7
89254,34.516895,69.147011
89256,33.969167,68.944722
89279,34.589444,69.759989
89313,34.516895,69.147011
89320,31.631083,65.742226
89334,31.619314,65.050156
89345,37.00254,70.90664
89358,34.516895,69.147011
89371,34.474129,68.65255
89377,34.521317,65.249245
89410,33.498229,67.761598
89411,33.34964,62.333717
89419,31.631083,65.742226
89428,34.014552,69.192392
89435,30.959932,61.86895
89437,32.77789,61.656727
89445,31.631083,65.742226
89446,31.631083,65.742226
89456,35.69206,64.295739
89483,33.358508,69.859741
89484,34.099578,64.905955
89493,33.42,68.294
89526,32.781111,69.329167
89555,33.279501,69.598588
89560,33.498229,67.761598
89562,34.856331,69.649118
89580,35.018158,69.168991
89599,33.335258,69.928467
89624,34.516895,69.147011
89658,31.631083,65.742226
89667,34.516895,69.147011
89676,34.915833,69.627778
89682,34.276094,70.360248
89701,34.516895,69.147011
89725,33.319571,68.451297
89762,33.335258,69.928467
89823,32.666404,65.903629
89857,32.241737,62.948654
89875,32.264539,68.524715
89902,33.542622,68.415329
89903,36.23828,64.864446
89913,33.315169,69.698906
89939,31.825871,64.576431
89958,33.316667,69.820833
89959,33.458527,69.995087
89970,32.100204,66.901016
90007,33.542622,68.415329
90023,34.68611,70.915658
90060,32.100204,66.901016
90071,33.331881,69.178366
90073,34.516895,69.147011
90084,31.631083,65.742226
90086,33.358508,69.859741
90111,32.666404,65.903629
90116,35.018158,69.168991
90138,32.323203,64.811084
90170,34.516895,69.147011
90188,31.650027,65.650018
90233,31.631083,65.742226
90248,34.981057,69.621456
90268,34.301389,62.246389
90396,34.516895,69.147011
90443,36.177311,68.752136
90460,35.204723,63.061857
90462,33.706199,69.383108
90473,33.36697,68.41281
90496,34.417122,70.449593
90501,34.781667,62.122778
90502,30.996068,65.475736
90503,34.343163,61.495274
90504,34.781667,62.122778
90525,32.816136,67.762998
90534,34.278828,69.804251
90552,34.348889,63.177778
90553,34.276094,70.360248
90554,34.145833,68.733333
90576,31.631083,65.742226
90625,34.623611,70.603333
90626,34.245556,70.727222
90631,31.363647,63.958611
90638,33.1782,68.752533
90655,33.241542,69.82847
90669,34.516895,69.147011
90670,34.516895,69.147011
90688,34.301389,62.246389
90724,33.816931,69.942851
90730,34.516895,69.147011
90731,33.315169,69.698906
90741,31.631083,65.742226
90748,34.988941,70.911217
90766,30.996068,65.475736
90771,33.929167,68.659722
90772,31.631083,65.742226
90789,33.300747,69.884109
90790,34.910931,71.127398
90796,34.368889,69.218333
90806,33.279501,69.598588
90830,33.498229,67.761598
90851,31.825871,64.576431
90868,35.804295,69.287754
90886,31.002735,66.405617
90892,32.853333,68.449722
90898,31.717991,61.626789
90906,31.60063,64.369652
90911,33.1782,68.752533
90931,35.018158,69.168991
90965,32.191878,67.189449
91001,31.680202,64.31221
91002,31.631083,65.742226
91003,33.307044,69.872854
91008,33.315169,69.698906
91032,32.164997,63.425297
91033,31.680202,64.31221
91034,30.996068,65.475736
91052,34.516895,69.147011
91053,31.631083,65.742226
91054,33.566561,69.878354
91055,31.622827,62.869366
91072,31.622827,62.869366
91096,31.975838,67.374352
91097,34.516895,69.147011
91098,33.315169,69.698906
91118,31.60063,64.369652
91131,36.179006,65.464133
91137,33.335258,69.928467
91149,33.539753,69.731071
91152,33.706199,69.383108
91164,32.666404,65.903629
91180,33.566561,69.878354
91181,34.553889,70.242778
91256,34.5225,65.251667
91257,31.607109,65.634674
91276,33.304379,62.154194
91277,31.631083,65.742226
91278,33.335258,69.928467
91311,31.631083,65.742226
91355,34.888943,71.17688
91356,34.255278,70.865556
91417,31.60063,64.369652
91431,33.542622,68.415329
91458,31.631083,65.742226
91459,36.315551,67.964286
91478,31.622827,62.869366
91524,33.539753,69.731071
91525,30.959932,61.86895
91526,30.959932,61.86895
91537,33.307044,69.872854
91541,32.37001,62.128456
91542,33.300747,69.884109
91543,32.519241,67.416481
91562,34.346722,62.197315
91563,33.300747,69.884109
91565,32.666404,65.903629
91639,31.631083,65.742226
91640,33.335258,69.928467
91645,33.516667,64.416667
91646,30.996068,65.475736
91647,35.018158,69.168991
91648,34.367146,68.76429
91712,33.566561,69.878354
91727,33.356667,70.078333
91728,33.364593,69.793643
91738,34.856331,69.649118
91753,31.825871,64.576431
91756,34.176874,61.700565
91757,32.625149,62.479768
91758,31.908611,67.646111
91770,34.674866,70.21344
91787,32.625149,62.479768
91789,35.900577,68.483215
91834,34.116944,70.461111
91835,32.706589,67.196479
91845,33.498229,67.761598
91846,33.36598,69.438231
91847,35.018158,69.168991
91871,35.015114,69.348755
91872,33.335258,69.928467
91873,34.116944,70.461111
91874,34.295,68.870278
91879,33.335258,69.928467
91880,33.335258,69.928467
91882,33.335258,69.928467
91883,31.972643,67.375665
91905,33.364593,69.793643
91931,34.516895,69.147011
91932,35.325022,70.907124
91955,32.495328,62.262663
91956,34.516895,69.147011
91957,36.217655,65.933037
91965,34.583202,69.743225
91993,32.37001,62.128456
91994,33.364593,69.793643
91995,33.335258,69.928467
92020,32.107222,62.958611
92021,33.566561,69.878354
92022,34.957444,70.753742
92023,30.280606,62.054597
92032,33.335258,69.928467
92038,33.358508,69.859741
92040,31.65003,65.65002
92058,34.082771,68.761701
92062,33.319571,68.451297
92063,31.585088,65.822786
92064,31.631083,65.742226
92071,32.950912,68.630974
92072,34.846589,71.097317
92073,33.335258,69.928467
92103,33.333847,69.937167
92104,33.278524,68.871685
92119,31.78801,65.570785
92121,31.60063,64.369652
92122,36.859931,68.715498
92123,34.674866,70.21344
92138,33.965423,69.806318
92152,31.80262,66.324715
92156,32.927878,69.378619
92157,32.853333,68.449722
92164,35.0,69.233333
92165,36.733459,69.537758
92202,34.171831,70.621679
92222,32.3748,62.11572
92224,31.002735,66.405617
92229,36.705776,68.87706
92236,32.625149,62.479768
92245,32.927129,66.141526
92246,32.191878,67.189449
92260,31.002735,66.405617
92261,31.650027,65.650018
92262,33.335258,69.928467
92263,33.335258,69.928467
92265,32.264539,68.524715
92279,33.335258,69.928467
92280,36.705776,68.87706
92303,36.079561,64.905955
92344,32.495328,62.262663
92345,33.706199,69.383108
92350,34.417122,70.449593
92358,34.417122,70.449593
92393,34.348889,63.177778
92394,36.859931,68.715498
92402,32.241737,62.948654
92405,31.631083,65.742226
92406,37.135574,69.043808
92415,33.539753,69.731071
92419,31.631083,65.742226
92432,32.191878,67.189449
92436,34.229213,70.193208
92439,33.516667,64.416667
92440,34.348889,63.177778
92452,33.193142,68.101852
92453,33.335258,69.928467
92460,33.335258,69.928467
92471,31.76147,64.621428
92486,36.899559,66.186363
92493,36.756178,66.724215
